 ordergroup |  ordergroupmember   |   uom    |  qty  | unroundedqty | type |   source   |   dest    | currencysw 
 763744697  | OOPT-DCR100.28-OGM2 | 10028002 |   262 |          262 |    3 | 4181057081 | 763734002 |          0
 764668218  |                     | 10029002 |     0 |            0 |    1 | 4181086872 | 764657523 |          0
 764668218  |                     | 10029002 |     0 |            0 |    2 | 4181086872 | 764657523 |          0
 764668218  |                     | 10029002 |     0 |            0 |    3 | 4181086872 | 764657523 |          0
 764668218  |                     | 10029002 |   184 |          184 |  101 | 4181086872 | 764657523 |          0
 764668218  |                     | 10029002 |   534 |          534 |  102 | 4181086872 | 764657523 |          0
 764668218  |                     | 10029002 |   534 |          534 |  103 | 4181086872 | 764657523 |          0
 764668218  | OOPT-DCR100.29-OGM1 | 10029002 |    84 |           84 |    1 | 4181086872 | 764657523 |          0
 764668218  | OOPT-DCR100.29-OGM1 | 10029002 |   272 |          272 |    2 | 4181086872 | 764657523 |          0
 764668218  | OOPT-DCR100.29-OGM1 | 10029002 |   272 |          272 |    3 | 4181086872 | 764657523 |          0
 764668218  | OOPT-DCR100.29-OGM2 | 10029002 |   100 |          100 |    1 | 4181086872 | 764657523 |          0
 764668218  | OOPT-DCR100.29-OGM2 | 10029002 |   262 |          262 |    2 | 4181086872 | 764657523 |          0
 764668218  | OOPT-DCR100.29-OGM2 | 10029002 |   262 |          262 |    3 | 4181086872 | 764657523 |          0
 784985680  |                     | 10030002 |     0 |            0 |    1 | 4181742274 | 784974985 |          0
 784985680  |                     | 10030002 |     0 |            0 |    2 | 4181742274 | 784974985 |          0
 784985680  |                     | 10030002 |     0 |            0 |    3 | 4181742274 | 784974985 |          0
 784985680  |                     | 10030002 |   184 |          184 |  101 | 4181742274 | 784974985 |          0
 784985680  |                     | 10030002 |   462 |          462 |  102 | 4181742274 | 784974985 |          0
 784985680  |                     | 10030002 |   462 |          462 |  103 | 4181742274 | 784974985 |          0
 784985680  | OOPT-DCR100.30-OGM1 | 10030002 |    84 |           84 |    1 | 4181742274 | 784974985 |          0
 784985680  | OOPT-DCR100.30-OGM1 | 10030002 |   242 |          242 |    2 | 4181742274 | 784974985 |          0
 784985680  | OOPT-DCR100.30-OGM1 | 10030002 |   242 |          242 |    3 | 4181742274 | 784974985 |          0
 784985680  | OOPT-DCR100.30-OGM2 | 10030002 |   100 |          100 |    1 | 4181742274 | 784974985 |          0
 784985680  | OOPT-DCR100.30-OGM2 | 10030002 |   220 |          220 |    2 | 4181742274 | 784974985 |          0
 784985680  | OOPT-DCR100.30-OGM2 | 10030002 |   220 |          220 |    3 | 4181742274 | 784974985 |          0
 785909201  |                     | 10031002 |     0 |            0 |    1 | 4181772065 | 785898506 |          0
 785909201  |                     | 10031002 |     0 |            0 |    2 | 4181772065 | 785898506 |          0
 785909201  |                     | 10031002 |     0 |            0 |    3 | 4181772065 | 785898506 |          0
 785909201  |                     | 10031002 |   184 |          184 |  101 | 4181772065 | 785898506 |          0
 785909201  |                     | 10031002 |   462 |          462 |  102 | 4181772065 | 785898506 |          0
 785909201  |                     | 10031002 |   462 |          462 |  103 | 4181772065 | 785898506 |          0
 785909201  | OOPT-DCR100.31-OGM1 | 10031002 |    84 |           84 |    1 | 4181772065 | 785898506 |          0
 785909201  | OOPT-DCR100.31-OGM1 | 10031002 |   242 |          242 |    2 | 4181772065 | 785898506 |          0
 785909201  | OOPT-DCR100.31-OGM1 | 10031002 |   242 |          242 |    3 | 4181772065 | 785898506 |          0
 785909201  | OOPT-DCR100.31-OGM2 | 10031002 |   100 |          100 |    1 | 4181772065 | 785898506 |          0
 785909201  | OOPT-DCR100.31-OGM2 | 10031002 |   220 |          220 |    2 | 4181772065 | 785898506 |          0
 785909201  | OOPT-DCR100.31-OGM2 | 10031002 |   220 |          220 |    3 | 4181772065 | 785898506 |          0
 786832722  |                     | 10032002 |     0 |            0 |    1 | 4181801856 | 786822027 |          0
 786832722  |                     | 10032002 |     0 |            0 |    2 | 4181801856 | 786822027 |          0
 786832722  |                     | 10032002 |     0 |            0 |    3 | 4181801856 | 786822027 |          0
 786832722  |                     | 10032002 |   184 |          184 |  101 | 4181801856 | 786822027 |          0
 786832722  |                     | 10032002 |   534 |          534 |  102 | 4181801856 | 786822027 |          0
 786832722  |                     | 10032002 |   534 |          534 |  103 | 4181801856 | 786822027 |          0
 786832722  | OOPT-DCR100.32-OGM1 | 10032002 |    84 |           84 |    1 | 4181801856 | 786822027 |          0
 786832722  | OOPT-DCR100.32-OGM1 | 10032002 |   272 |          272 |    2 | 4181801856 | 786822027 |          0
 786832722  | OOPT-DCR100.32-OGM1 | 10032002 |   272 |          272 |    3 | 4181801856 | 786822027 |          0
 786832722  | OOPT-DCR100.32-OGM2 | 10032002 |   100 |          100 |    1 | 4181801856 | 786822027 |          0
 786832722  | OOPT-DCR100.32-OGM2 | 10032002 |   262 |          262 |    2 | 4181801856 | 786822027 |          0
 786832722  | OOPT-DCR100.32-OGM2 | 10032002 |   262 |          262 |    3 | 4181801856 | 786822027 |          0
 787756243  |                     | 10033002 |     0 |            0 |    1 | 4181831647 | 787745548 |          0
 787756243  |                     | 10033002 |     0 |            0 |    2 | 4181831647 | 787745548 |          0
 787756243  |                     | 10033002 |     0 |            0 |    3 | 4181831647 | 787745548 |          0
 787756243  |                     | 10033002 |   184 |          184 |  101 | 4181831647 | 787745548 |          0
 787756243  |                     | 10033002 |   534 |          534 |  102 | 4181831647 | 787745548 |          0
 787756243  |                     | 10033002 |   534 |          534 |  103 | 4181831647 | 787745548 |          0
 787756243  | OOPT-DCR100.33-OGM1 | 10033002 |    84 |           84 |    1 | 4181831647 | 787745548 |          0
 787756243  | OOPT-DCR100.33-OGM1 | 10033002 |   272 |          272 |    2 | 4181831647 | 787745548 |          0
 787756243  | OOPT-DCR100.33-OGM1 | 10033002 |   272 |          272 |    3 | 4181831647 | 787745548 |          0
 787756243  | OOPT-DCR100.33-OGM2 | 10033002 |   100 |          100 |    1 | 4181831647 | 787745548 |          0
 787756243  | OOPT-DCR100.33-OGM2 | 10033002 |   262 |          262 |    2 | 4181831647 | 787745548 |          0
 787756243  | OOPT-DCR100.33-OGM2 | 10033002 |   262 |          262 |    3 | 4181831647 | 787745548 |          0
 788679764  |                     | 10034002 |     0 |            0 |    1 | 4181861438 | 788669069 |          0
 788679764  |                     | 10034002 |     0 |            0 |    2 | 4181861438 | 788669069 |          0
 788679764  |                     | 10034002 |     0 |            0 |    3 | 4181861438 | 788669069 |          0
 788679764  |                     | 10034002 |   184 |          184 |  101 | 4181861438 | 788669069 |          0
 788679764  |                     | 10034002 |   414 |          414 |  102 | 4181861438 | 788669069 |          0
 788679764  |                     | 10034002 |   414 |          414 |  103 | 4181861438 | 788669069 |          0
 788679764  | OOPT-DCR100.34-OGM1 | 10034002 |    84 |           84 |    1 | 4181861438 | 788669069 |          0
 788679764  | OOPT-DCR100.34-OGM1 | 10034002 |   214 |          214 |    2 | 4181861438 | 788669069 |          0
 788679764  | OOPT-DCR100.34-OGM1 | 10034002 |   214 |          214 |    3 | 4181861438 | 788669069 |          0
 788679764  | OOPT-DCR100.34-OGM2 | 10034002 |   100 |          100 |    1 | 4181861438 | 788669069 |          0
 788679764  | OOPT-DCR100.34-OGM2 | 10034002 |   200 |          200 |    2 | 4181861438 | 788669069 |          0
 788679764  | OOPT-DCR100.34-OGM2 | 10034002 |   200 |          200 |    3 | 4181861438 | 788669069 |          0
 789603285  |                     | 10035002 |     0 |            0 |    1 | 4181891229 | 789592590 |          0
 789603285  |                     | 10035002 |     0 |            0 |    2 | 4181891229 | 789592590 |          0
 789603285  |                     | 10035002 |     0 |            0 |    3 | 4181891229 | 789592590 |          0
 789603285  |                     | 10035002 |   184 |          184 |  101 | 4181891229 | 789592590 |          0
 789603285  |                     | 10035002 |   414 |          414 |  102 | 4181891229 | 789592590 |          0
 789603285  |                     | 10035002 |   414 |          414 |  103 | 4181891229 | 789592590 |          0
 789603285  | OOPT-DCR100.35-OGM1 | 10035002 |    84 |           84 |    1 | 4181891229 | 789592590 |          0
 789603285  | OOPT-DCR100.35-OGM1 | 10035002 |   214 |          214 |    2 | 4181891229 | 789592590 |          0
 789603285  | OOPT-DCR100.35-OGM1 | 10035002 |   214 |          214 |    3 | 4181891229 | 789592590 |          0
 789603285  | OOPT-DCR100.35-OGM2 | 10035002 |   100 |          100 |    1 | 4181891229 | 789592590 |          0
 789603285  | OOPT-DCR100.35-OGM2 | 10035002 |   200 |          200 |    2 | 4181891229 | 789592590 |          0
 789603285  | OOPT-DCR100.35-OGM2 | 10035002 |   200 |          200 |    3 | 4181891229 | 789592590 |          0
 790526806  |                     | 10036002 |     0 |            0 |    1 | 4181921020 | 790516111 |          0
 790526806  |                     | 10036002 |     0 |            0 |    2 | 4181921020 | 790516111 |          0
 790526806  |                     | 10036002 |     0 |            0 |    3 | 4181921020 | 790516111 |          0
 790526806  |                     | 10036002 |   184 |          184 |  101 | 4181921020 | 790516111 |          0
 790526806  |                     | 10036002 |   318 |          318 |  102 | 4181921020 | 790516111 |          0
 790526806  |                     | 10036002 |   318 |          318 |  103 | 4181921020 | 790516111 |          0
 790526806  | OOPT-DCR100.36-OGM1 | 10036002 |    84 |           84 |    1 | 4181921020 | 790516111 |          0
 790526806  | OOPT-DCR100.36-OGM1 | 10036002 |   158 |          158 |    2 | 4181921020 | 790516111 |          0
 790526806  | OOPT-DCR100.36-OGM1 | 10036002 |   158 |          158 |    3 | 4181921020 | 790516111 |          0
 790526806  | OOPT-DCR100.36-OGM2 | 10036002 |   100 |          100 |    1 | 4181921020 | 790516111 |          0
 790526806  | OOPT-DCR100.36-OGM2 | 10036002 |   160 |          160 |    2 | 4181921020 | 790516111 |          0
 790526806  | OOPT-DCR100.36-OGM2 | 10036002 |   160 |          160 |    3 | 4181921020 | 790516111 |          0
 791450327  |                     | 10037002 |     0 |            0 |    1 | 4181950811 | 791439632 |          0
 791450327  |                     | 10037002 |     0 |            0 |    2 | 4181950811 | 791439632 |          0
 791450327  |                     | 10037002 |     0 |            0 |    3 | 4181950811 | 791439632 |          0
 791450327  |                     | 10037002 |   184 |          184 |  101 | 4181950811 | 791439632 |          0
 791450327  |                     | 10037002 |   318 |          318 |  102 | 4181950811 | 791439632 |          0
 791450327  |                     | 10037002 |   318 |          318 |  103 | 4181950811 | 791439632 |          0
 791450327  | OOPT-DCR100.37-OGM1 | 10037002 |    84 |           84 |    1 | 4181950811 | 791439632 |          0
 791450327  | OOPT-DCR100.37-OGM1 | 10037002 |   158 |          158 |    2 | 4181950811 | 791439632 |          0
 791450327  | OOPT-DCR100.37-OGM1 | 10037002 |   158 |          158 |    3 | 4181950811 | 791439632 |          0
 791450327  | OOPT-DCR100.37-OGM2 | 10037002 |   100 |          100 |    1 | 4181950811 | 791439632 |          0
 791450327  | OOPT-DCR100.37-OGM2 | 10037002 |   160 |          160 |    2 | 4181950811 | 791439632 |          0
 791450327  | OOPT-DCR100.37-OGM2 | 10037002 |   160 |          160 |    3 | 4181950811 | 791439632 |          0
(391 rows)

 ordergroup |  ordergroupmember  |   uom   | qty | unroundedqty | type |   source   |    dest    | currencysw 
------------+--------------------+---------+-----+--------------+------+------------+------------+------------
