 ordergroup |  ordergroupmember   |   dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 760050613  | OOPT-DCR100.24-OGM1 | 760039918 | 4180937917 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       14400 |   -11520 |      5 |             1 |                1 |            14400 | 2006-11-11 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3774472483 |                 |                   1 |               0 |                0 |        3
 760050613  | OOPT-DCR100.24-OGM2 | 760039918 | 4180937917 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       14400 |   -11520 |      5 |             1 |                1 |            14400 | 2006-11-11 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3774472483 |                 |                   1 |               0 |                0 |        3
 760974134  |                     | 760963439 | 4180967708 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       14400 |   -11520 |      5 |             4 |                4 |            14400 | 2006-11-11 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 3263938306 |                 |                   1 |               0 |                1 |        2
 760974134  | OOPT-DCR100.25-OGM1 | 760963439 | 4180967708 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       14400 |   -11520 |      5 |             2 |                2 |            14400 | 2006-11-11 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3263938306 |                 |                   1 |               0 |                0 |        3
 760974134  | OOPT-DCR100.25-OGM2 | 760963439 | 4180967708 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       14400 |   -11520 |      5 |             2 |                2 |            14400 | 2006-11-11 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3263938306 |                 |                   1 |               0 |                0 |        3
 761897655  |                     | 761886960 | 4180997499 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |   -11520 |      5 |             2 |                2 |            30240 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 2753404129 |                 |                   1 |               0 |                1 |        2
 761897655  | OOPT-DCR100.26-OGM1 | 761886960 | 4180997499 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |   -11520 |      5 |             1 |                1 |            30240 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2753404129 |                 |                   1 |               0 |                0 |        3
 761897655  | OOPT-DCR100.26-OGM2 | 761886960 | 4180997499 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |   -11520 |      5 |             1 |                1 |            30240 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2753404129 |                 |                   1 |               0 |                0 |        3
 762821176  |                     | 762810481 | 4181027290 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |   -11520 |      5 |             4 |                4 |            30240 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 2242869952 |                 |                   1 |               0 |                1 |        2
 762821176  | OOPT-DCR100.27-OGM1 | 762810481 | 4181027290 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |   -11520 |      5 |             2 |                2 |            30240 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2242869952 |                 |                   1 |               0 |                0 |        3
 762821176  | OOPT-DCR100.27-OGM2 | 762810481 | 4181027290 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |   -11520 |      5 |             2 |                2 |            30240 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2242869952 |                 |                   1 |               0 |                0 |        3
 763744697  |                     | 763734002 | 4181057081 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       31680 |   -11520 |      5 |             2 |                2 |            31680 | 2006-11-23 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 1732335777 |                 |                   1 |               0 |                1 |        2
 763744697  | OOPT-DCR100.28-OGM1 | 763734002 | 4181057081 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       31680 |   -11520 |      5 |             1 |                1 |            31680 | 2006-11-23 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1732335777 |                 |                   1 |               0 |                0 |        3
 763744697  | OOPT-DCR100.28-OGM2 | 763734002 | 4181057081 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       31680 |   -11520 |      5 |             1 |                1 |            31680 | 2006-11-23 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1732335777 |                 |                   1 |               0 |                0 |        3
 764668218  |                     | 764657523 | 4181086872 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       31680 |   -11520 |      5 |             4 |                4 |            31680 | 2006-11-23 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 1221801600 |                 |                   1 |               0 |                1 |        2
 764668218  | OOPT-DCR100.29-OGM1 | 764657523 | 4181086872 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       31680 |   -11520 |      5 |             2 |                2 |            31680 | 2006-11-23 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1221801600 |                 |                   1 |               0 |                0 |        3
 764668218  | OOPT-DCR100.29-OGM2 | 764657523 | 4181086872 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       31680 |   -11520 |      5 |             2 |                2 |            31680 | 2006-11-23 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1221801600 |                 |                   1 |               0 |                0 |        3
 784985680  |                     | 784974985 | 4181742274 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-20 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       27360 |   -11520 |      5 |             2 |                2 |            27360 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 2874951592 |                 |                   1 |               0 |                1 |        2
 784985680  | OOPT-DCR100.30-OGM1 | 784974985 | 4181742274 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-20 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       27360 |   -11520 |      5 |             1 |                1 |            27360 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2874951592 |                 |                   1 |               0 |                0 |        3
 784985680  | OOPT-DCR100.30-OGM2 | 784974985 | 4181742274 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-20 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       27360 |   -11520 |      5 |             1 |                1 |            27360 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2874951592 |                 |                   1 |               0 |                0 |        3
