 ordergroup | transmode  |  qty  |   uom    | currencysw 
 ordergroup | transmode | qty | uom | currencysw 
------------+-----------+-----+-----+------------
(0 rows)

 ordergroup | transmode | qty | uom | currencysw 
------------+-----------+-----+-----+------------
(0 rows)

 ordergroup | transmode  | qty  |   uom    | currencysw 
------------+------------+------+----------+------------
 160046984  | 1210033010 |  100 | 31801002 |          0
 160046984  | 1210033010 |   50 | 31801003 |          0
 160046984  | 1210033010 |  100 | 31801002 |          0
 160046984  | 1210033010 |   50 | 31801003 |          0
 162817547  | 3973397773 |  100 | 31804002 |          0
 162817547  | 3973397773 |   50 | 31804003 |          0
 162817547  | 3973397773 |  100 | 31804002 |          0
 162817547  | 3973397773 |   50 | 31804003 |          0
 162817547  | 3973397773 |   63 | 31804002 |          0
 162817547  | 3973397773 | 31.5 | 31804003 |          0
 163741068  | 3462863596 |  100 | 31805002 |          0
 163741068  | 3462863596 |   50 | 31805003 |          0
 163741068  | 3462863596 |  100 | 31805002 |          0
 163741068  | 3462863596 |   50 | 31805003 |          0
 164664589  | 2952329419 |  100 | 31806002 |          0
 164664589  | 2952329419 |   50 | 31806003 |          0
 164664589  | 2952329419 |  100 | 31806002 |          0
 164664589  | 2952329419 |   50 | 31806003 |          0
 164664589  | 2952329419 |   63 | 31806002 |          0
 164664589  | 2952329419 | 31.5 | 31806003 |          0
 165588110  | 2441795242 |  100 | 31807002 |          0
 165588110  | 2441795242 |   50 | 31807003 |          0
 165588110  | 2441795242 |  100 | 31807002 |          0
 165588110  | 2441795242 |   50 | 31807003 |          0
(24 rows)

 ordergroup | transmode  | qty |   uom    | currencysw 
------------+------------+-----+----------+------------
 1217218097 | 202303785  |  50 | 32104001 |          0
 1217218097 | 202303785  |  50 | 32104001 |          0
 1217218097 | 202303785  |  12 | 32104001 |          0
 1219065139 | 3476202725 |  40 | 32106001 |          0
 1219065139 | 3476202725 |  40 | 32106001 |          0
 1219065139 | 3476202725 |  32 | 32106001 |          0
 1242153164 | 3597750188 |  50 | 32110001 |          0
 1242153164 | 3597750188 |  50 | 32110001 |          0
 1242153164 | 3597750188 |  45 | 32110001 |          0
 1243076685 | 3087216011 |  50 | 32111001 |          0
 1243076685 | 3087216011 |  50 | 32111001 |          0
 1243076685 | 3087216011 |  44 | 32111001 |          0
(12 rows)

 ordergroup | transmode | qty | uom | currencysw 
------------+-----------+-----+-----+------------
(0 rows)

 ordergroup | transmode  | qty |   uom    | currencysw 
------------+------------+-----+----------+------------
 3580004336 | 2147792070 |  52 | 50701002 |          0
 3580004336 | 2147792070 |  52 | 50701003 |          0
 3581851378 | 1126723718 |  52 | 50703002 |          0
 3581851378 | 1126723718 |  52 | 50703003 |          0
 3584621941 | 3890088481 |  52 | 50706002 |          0
 3584621941 | 3890088481 |  52 | 50706003 |          0
 3587392504 | 2358485950 |  52 | 50709002 |          0
 3587392504 | 2358485950 |  52 | 50709003 |          0
 3607709966 | 4011635944 |  52 | 50710002 |          0
 3607709966 | 4011635944 |  52 | 50710003 |          0
(10 rows)

 ordergroup | transmode  | qty |   uom    | currencysw 
------------+------------+-----+----------+------------
 1911903019 | 2270454744 |  48 | 33317002 |          0
 1911903019 | 2270454744 |  48 | 33317003 |          0
(2 rows)

 ordergroup | transmode  | qty |   uom    | currencysw 
------------+------------+-----+----------+------------
 3674648251 | 3293245723 |  52 | 50601002 |          0
 3674648251 | 3293245723 |  52 | 50601003 |          0
 3675571772 | 2782711546 |  52 | 50602002 |          0
 3675571772 | 2782711546 |  52 | 50602003 |          0
 3679265856 | 740574840  |  52 | 50606002 |          0
 3679265856 | 740574840  |  52 | 50606003 |          0
 3682036419 | 3503939603 |  52 | 50609002 |          0
 3682036419 | 3503939603 |  52 | 50609003 |          0
 3702353881 | 862122303  |  52 | 50610002 |          0
 3702353881 | 862122303  |  52 | 50610003 |          0
(10 rows)

 ordergroup | transmode  | qty |   uom    | currencysw 
------------+------------+-----+----------+------------
 3841134680 | 2524601182 | 360 | 32401002 |          0
 3841134680 | 2524601182 | 360 | 32401003 |          0
 3842058201 | 2014067007 | 360 | 32402002 |          0
 3842058201 | 2014067007 | 360 | 32402003 |          0
 3842981722 | 1503532830 | 360 | 32403002 |          0
 3842981722 | 1503532830 | 360 | 32403003 |          0
 3843905243 | 992998653  | 360 | 32404002 |          0
 3843905243 | 992998653  | 360 | 32404003 |          0
 3844828764 | 482464476  | 500 | 32405001 |          0
 3844828764 | 482464476  | 500 | 32405003 |          0
 3844828764 | 482464476  | 300 | 32405001 |          0
 3844828764 | 482464476  | 300 | 32405003 |          0
 3845752285 | 4266897593 | 360 | 32406002 |          0
 3845752285 | 4266897593 | 360 | 32406003 |          0
 3846675806 | 3756363416 | 360 | 32407002 |          0
 3846675806 | 3756363416 | 360 | 32407003 |          0
 3868840310 | 93477762   | 360 | 32410002 |          0
 3868840310 | 93477762   | 360 | 32410003 |          0
 3871610873 | 2856842525 |  52 | 32413002 |          0
 3871610873 | 2856842525 |  52 | 32413003 |          0
 3872534394 | 2346308348 |  52 | 32414002 |          0
 3872534394 | 2346308348 |  52 | 32414003 |          0
 3874381436 | 1325239996 | 360 | 32416002 |          0
 3874381436 | 1325239996 | 360 | 32416003 |          0
 3876228478 | 304171642  | 360 | 32418002 |          0
 3876228478 | 304171642  | 360 | 32418003 |          0
(26 rows)

 ordergroup | transmode  |   qty   |   uom    | currencysw 
------------+------------+---------+----------+------------
 2786846135 | 3050751135 |    9300 |     1356 |          1
 2787769656 | 2540216958 |     220 | 41602002 |          0
 2788693177 | 2029682783 |   16500 |     1356 |          1
 2788693177 | 2029682783 |     198 |     1978 |          1
 2789616698 | 1519148606 |     225 |     1978 |          1
 2789616698 | 1519148606 |   183.6 |     1978 |          1
 2790540219 | 1008614429 |   111.6 |     1978 |          1
 2791463740 | 498080252  |   11700 |     1356 |          1
 2792387261 | 4282513369 |     156 | 41607002 |          0
 2793310782 | 3771979192 |   11700 |     1356 |          1
 2793310782 | 3771979192 |   140.4 |     1978 |          1
 2793310782 | 3771979192 |     156 | 41608002 |          0
 2816398807 | 3893526655 |      90 |     1840 |          1
 2816398807 | 3893526655 |      34 |     1840 |          1
 2818245849 | 2872458301 |      92 | 41614002 |          0
 2819169370 | 2361924124 |    9300 | 41615001 |          1
 2819169370 | 2361924124 |   111.6 | 41615002 |          1
 2819169370 | 2361924124 |     124 | 41615002 |          0
 2820092891 | 1851389949 |    6900 |     1356 |          1
 2820092891 | 1851389949 |      92 | 41616002 |          0
 2821016412 | 1340855772 |    2400 |     1356 |          1
 2821016412 | 1340855772 |    28.8 |     1978 |          1
 2821016412 | 1340855772 |    38.4 |     2121 |          1
 2821016412 | 1340855772 |    27.2 |     2122 |          1
 2821016412 | 1340855772 |      36 |     2123 |          1
 2821016412 | 1340855772 |      32 | 41617002 |          0
 2821016412 | 1340855772 |     146 | 41617003 |          0
 2821939933 | 830321595  |    2400 |     1356 |          1
 2821939933 | 830321595  |    28.8 |     1978 |          1
 2821939933 | 830321595  |      32 | 41618002 |          0
 2822863454 | 319787418  |   12450 |     1356 |          1
 2822863454 | 319787418  |   149.4 |     1978 |          1
 2822863454 | 319787418  |    9900 |     1356 |          1
 2822863454 | 319787418  |   118.8 |     1978 |          1
 2815475286 | 109093538  | 16432.5 |     1356 |          1
 2815475286 | 109093538  |  197.19 |     1978 |          1
 2815475286 | 109093538  |  2002.5 |     1356 |          1
 2815475286 | 109093538  |   24.03 |     1978 |          1
 2815475286 | 109093538  |      15 |     1356 |          1
 2815475286 | 109093538  |    0.18 |     1978 |          1
(40 rows)

 ordergroup |  transmode  |   qty   |   uom    | currencysw 
------------+-------------+---------+----------+------------
 4252137000 | 3744478094  |      92 | 41401002 |          0
 4253060521 | 3233943917  |      18 | 41402002 |          0
 4253984042 | 2723409740  |      21 | 41403002 |          0
 4254907563 | 2212875563  |      31 | 41404002 |          0
 4255831084 | 1702341388  |      23 | 41405002 |          0
 4256754605 | 1191807211  |      32 | 41406002 |          0
 4258601647 | 170738857   |     124 | 41408002 |          0
 4259525168 | 3955171974  |      45 | 41409002 |          0
 4279842630 | 1313354674  |      51 | 41410002 |          0
 4280766151 | 802820497   |     124 | 41411002 |          0
 4281689672 | 292286320   |      92 | 41412002 |          0
 4283536714 | 3566185260  |      52 | 41414002 |          0
 4284460235 | 3055651083  |      32 | 41415002 |          0
 4286307277 | 2034582731  |      49 | 41417002 |          0
 4287230798 | 1524048554  |      92 | 41418002 |          0
 13504487   | 2666664369  |     298 | 41420002 |          0
 15351529   | 1645596017  |      66 | 41422002 |          0
 700021748  | 2599455620  |     312 | 10001002 |          0
 700945269  | 2088921445  |     236 | 10002002 |          0
 701868790  | 1578387268  |     250 | 10003002 |          0
 701868790  | 1578387268  |     150 | 10003002 |          0
 702792311  | 1067853091  |     313 | 10004002 |          0
 703715832  | 557318914   |     400 | 10005002 |          0
 703715832  | 557318914   |     398 | 10005002 |          0
 704639353  | 46784737    |     236 | 10006002 |          0
 705562874  | 3831217854  |     726 | 10007002 |          0
 706486395  | 3320683677  |     323 | 10008002 |          0
 707409916  | 2810149500  |      64 | 10009001 |          0
 727727378  | 168332200   |   204.5 | 10010002 |          0
 728650899  | 3952765317  |     248 | 10011002 |          0
 728650899  | 3952765317  |      42 | 10011002 |          0
 729574420  | 3442231140  |     236 | 10012002 |          0
 730497941  | 2931696963  |     236 | 10013002 |          0
 730497941  | 2931696963  |     236 | 10013003 |          0
 731421462  | 2421162786  |     236 | 10014002 |          0
 731421462  | 2421162786  |     236 | 10014003 |          0
 732344983  | 1910628611  |     296 | 10015002 |          0
 733268504  | 1400094434  |     296 | 10016002 |          0
 735115546  | 379026080   |     250 | 10018002 |          0
 735115546  | 379026080   |     164 | 10018002 |          0
 736039067  | 4163459197  |     250 | 10019002 |          0
 736039067  | 4163459197  |     166 | 10019002 |          0
 757280050  | 1011107720  |     250 | 10021002 |          0
 757280050  | 1011107720  |     160 | 10021002 |          0
 758203571  | 500573543   |     228 | 10022002 |          0
 759127092  | 4285006660  |     228 | 10023002 |          0
 760050613  | 3774472483  |     250 | 10024002 |          0
 760974134  | 3263938306  |     250 | 10025002 |          0
 761897655  | 2753404129  |     510 | 10026002 |          0
 762821176  | 2242869952  |     510 | 10027002 |          0
 763744697  | 1732335777  |     534 | 10028002 |          0
 764668218  | 1221801600  |     534 | 10029002 |          0
 784985680  | 2874951592  |     462 | 10030002 |          0
 785909201  | 2364417415  |     462 | 10031002 |          0
 786832722  | 1853883240  |     534 | 10032002 |          0
 787756243  | 1343349063  |     534 | 10033002 |          0
 788679764  | 832814886   |     414 | 10034002 |          0
 789603285  | 322280709   |     414 | 10035002 |          0
 790526806  | 4106713826  |     318 | 10036002 |          0
 791450327  | 3596179649  |     318 | 10037002 |          0
 646806016  | 178621946   |      60 | 31903002 |          0
 646806016  | 178621946   |      60 | 31903003 |          0
 646806016  | 178621946   |      58 | 31903002 |          0
 646806016  | 178621946   |      58 | 31903003 |          0
 652347142  | 1410384180  |      28 | 31909002 |          0
 652347142  | 1410384180  |      28 | 31909003 |          0
 673588125  | 2552999995  |      28 | 31911002 |          0
 673588125  | 2552999995  |      28 | 31911003 |          0
 677282209  | 510863289   |      28 | 31915002 |          0
 677282209  | 510863289   |      28 | 31915003 |          0
 3337022838 | 1362870146  |      50 | 33401002 |          0
 3337022838 | 1362870146  |      50 | 33401003 |          0
 3337022838 | 1362870146  |      50 | 33401002 |          0
 3337022838 | 1362870146  |      50 | 33401003 |          0
 3337022838 | 1362870146  |      16 | 33401002 |          0
 3337022838 | 1362870146  |      16 | 33401003 |          0
 3337946359 | 852335969   |      50 | 33402002 |          0
 3337946359 | 852335969   |      50 | 33402003 |          0
 3337946359 | 852335969   |      50 | 33402002 |          0
 3337946359 | 852335969   |      50 | 33402003 |          0
 3337946359 | 852335969   |      12 | 33402002 |          0
 3337946359 | 852335969   |      12 | 33402003 |          0
 3338869880 | 341801792   |      50 | 33403002 |          0
 3338869880 | 341801792   |      50 | 33403003 |          0
 3338869880 | 341801792   |      50 | 33403002 |          0
 3338869880 | 341801792   |      50 | 33403003 |          0
 3338869880 | 341801792   |      43 | 33403002 |          0
 3338869880 | 341801792   |      43 | 33403003 |          0
 3339793401 | 4126234909  |      50 | 33404002 |          0
 3339793401 | 4126234909  |      50 | 33404003 |          0
 3339793401 | 4126234909  |      50 | 33404002 |          0
 3339793401 | 4126234909  |      50 | 33404003 |          0
 3339793401 | 4126234909  |      50 | 33404002 |          0
 3339793401 | 4126234909  |      50 | 33404003 |          0
 3340716922 | 3615700732  |      50 | 33405002 |          0
 3340716922 | 3615700732  |      50 | 33405003 |          0
 3340716922 | 3615700732  |      50 | 33405002 |          0
 3340716922 | 3615700732  |      50 | 33405003 |          0
 3340716922 | 3615700732  |      50 | 33405002 |          0
 3340716922 | 3615700732  |      50 | 33405003 |          0
 3344411006 | 1573564026  |      50 | 33409002 |          0
 3344411006 | 1573564026  |      50 | 33409003 |          0
