    item    |   source   |   dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
 768311456 | 2342819757 | 3907919100 |  60 |           60 | 1204002 | 3907929795 | OOPT-AAA12.04-OGM2 |          0
 768312414 | 2342849548 | 3908842621 |  15 |           15 | 1205002 | 3908853316 | OOPT-AAA12.05-OGM1 |          0
 768312415 | 2342849548 | 3908842621 |  15 |           15 | 1205002 | 3908853316 | OOPT-AAA12.05-OGM1 |          0
 768312416 | 2342849548 | 3908842621 |  17 |           17 | 1205002 | 3908853316 | OOPT-AAA12.05-OGM1 |          0
 768312417 | 2342849548 | 3908842621 |  17 |           17 | 1205002 | 3908853316 | OOPT-AAA12.05-OGM2 |          0
 768312418 | 2342849548 | 3908842621 |  12 |           12 | 1205002 | 3908853316 | OOPT-AAA12.05-OGM2 |          0
 768312419 | 2342849548 | 3908842621 |  14 |           14 | 1205002 | 3908853316 | OOPT-AAA12.05-OGM2 |          0
(26 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom   | ordergroup |  ordergroupmember  | currencysw 
------------+------------+------------+-----+--------------+---------+------------+--------------------+------------
 2446702664 | 2833339808 | 1934171499 |  74 |           74 | 1301002 | 1934182194 | OOPT-IGN13.01-OGM1 |          0
 2446702665 | 2833339808 | 1934171499 |  28 |           28 | 1301002 | 1934182194 | OOPT-IGN13.01-OGM2 |          0
 2446702666 | 2833339808 | 1934171499 |  51 |           51 | 1301002 | 1934182194 | OOPT-IGN13.01-OGM2 |          0
 2446703625 | 2833369599 | 1935095020 |  74 |           74 | 1302002 | 1935105715 | OOPT-IGN13.02-OGM1 |          0
 2446703626 | 2833369599 | 1935095020 |  22 |           22 | 1302002 | 1935105715 | OOPT-IGN13.02-OGM2 |          0
 2446703627 | 2833369599 | 1935095020 |  51 |           51 | 1302002 | 1935105715 | OOPT-IGN13.02-OGM2 |          0
 2446704586 | 2833399390 | 1936018541 |  74 |           74 | 1303002 | 1936029236 | OOPT-IGN13.03-OGM1 |          0
 2446704587 | 2833399390 | 1936018541 |  20 |           20 | 1303002 | 1936029236 | OOPT-IGN13.03-OGM2 |          0
 2446704588 | 2833399390 | 1936018541 |  51 |           51 | 1303002 | 1936029236 | OOPT-IGN13.03-OGM2 |          0
 2446705548 | 2833429181 | 1936942062 |  28 |           28 | 1304002 | 1936952757 | OOPT-IGN13.04-OGM2 |          0
 2446705549 | 2833429181 | 1936942062 |  51 |           51 | 1304002 | 1936952757 | OOPT-IGN13.04-OGM2 |          0
(11 rows)

    item    |  source   |   dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+-----------+-----------+-----+--------------+----------+------------+---------------------+------------
 3062120212 | 436447318 | 644948279 |   7 |            7 | 31901002 | 644958974  | OOPT-GAA319.01-OGM1 |          0
 3062120212 | 436447318 | 644948279 |   7 |            7 | 31901003 | 644958974  | OOPT-GAA319.01-OGM1 |          0
 3062120213 | 436447318 | 644948279 |   7 |            7 | 31901002 | 644958974  | OOPT-GAA319.01-OGM1 |          0
 3062120213 | 436447318 | 644948279 |   7 |            7 | 31901003 | 644958974  | OOPT-GAA319.01-OGM1 |          0
 3062120214 | 436447319 | 644948279 |   7 |            7 | 31901002 | 644958974  | OOPT-GAA319.01-OGM2 |          0
 3062120214 | 436447319 | 644948279 |   7 |            7 | 31901003 | 644958974  | OOPT-GAA319.01-OGM2 |          0
 3062120215 | 436447319 | 644948279 |   7 |            7 | 31901002 | 644958974  | OOPT-GAA319.01-OGM2 |          0
 3062120215 | 436447319 | 644948279 |   7 |            7 | 31901003 | 644958974  | OOPT-GAA319.01-OGM2 |          0
 3062122134 | 436506900 | 646795321 |  34 |           34 | 31903002 | 646806016  | OOPT-GAA319.03-OGM1 |          0
 3062122134 | 436506900 | 646795321 |  34 |           34 | 31903003 | 646806016  | OOPT-GAA319.03-OGM1 |          0
 3062122135 | 436506900 | 646795321 |  34 |           34 | 31903002 | 646806016  | OOPT-GAA319.03-OGM1 |          0
 3062122135 | 436506900 | 646795321 |  34 |           34 | 31903003 | 646806016  | OOPT-GAA319.03-OGM1 |          0
 3062122136 | 436506901 | 646795321 |  25 |           25 | 31903002 | 646806016  | OOPT-GAA319.03-OGM2 |          0
 3062122136 | 436506901 | 646795321 |  25 |           25 | 31903003 | 646806016  | OOPT-GAA319.03-OGM2 |          0
 3062122137 | 436506901 | 646795321 |  25 |           25 | 31903002 | 646806016  | OOPT-GAA319.03-OGM2 |          0
 3062122137 | 436506901 | 646795321 |  25 |           25 | 31903003 | 646806016  | OOPT-GAA319.03-OGM2 |          0
 3062124056 | 436566482 | 648642363 |  13 |           13 | 31905002 | 648653058  | OOPT-GAA319.05-OGM1 |          0
 3062124056 | 436566482 | 648642363 |  13 |           13 | 31905003 | 648653058  | OOPT-GAA319.05-OGM1 |          0
 3062124057 | 436566482 | 648642363 |  13 |           13 | 31905002 | 648653058  | OOPT-GAA319.05-OGM1 |          0
 3062124057 | 436566482 | 648642363 |  13 |           13 | 31905003 | 648653058  | OOPT-GAA319.05-OGM1 |          0
 3062124058 | 436566483 | 648642363 |  13 |           13 | 31905002 | 648653058  | OOPT-GAA319.05-OGM2 |          0
 3062124058 | 436566483 | 648642363 |  13 |           13 | 31905003 | 648653058  | OOPT-GAA319.05-OGM2 |          0
 3062124059 | 436566483 | 648642363 |  13 |           13 | 31905002 | 648653058  | OOPT-GAA319.05-OGM2 |          0
 3062124059 | 436566483 | 648642363 |  13 |           13 | 31905003 | 648653058  | OOPT-GAA319.05-OGM2 |          0
 3062125017 | 436596273 | 649565884 |   7 |            7 | 31906002 | 649576579  | OOPT-GAA319.06-OGM1 |          0
 3062125017 | 436596273 | 649565884 |   7 |            7 | 31906003 | 649576579  | OOPT-GAA319.06-OGM1 |          0
 3062125018 | 436596273 | 649565884 |   7 |            7 | 31906002 | 649576579  | OOPT-GAA319.06-OGM1 |          0
 3062125018 | 436596273 | 649565884 |   7 |            7 | 31906003 | 649576579  | OOPT-GAA319.06-OGM1 |          0
 3062125019 | 436596274 | 649565884 |   7 |            7 | 31906002 | 649576579  | OOPT-GAA319.06-OGM2 |          0
 3062125019 | 436596274 | 649565884 |   7 |            7 | 31906003 | 649576579  | OOPT-GAA319.06-OGM2 |          0
 3062125020 | 436596274 | 649565884 |   7 |            7 | 31906002 | 649576579  | OOPT-GAA319.06-OGM2 |          0
 3062125020 | 436596274 | 649565884 |   7 |            7 | 31906003 | 649576579  | OOPT-GAA319.06-OGM2 |          0
 3062127900 | 436685646 | 652336447 |   7 |            7 | 31909002 | 652347142  | OOPT-GAA319.09-OGM1 |          0
 3062127900 | 436685646 | 652336447 |   7 |            7 | 31909003 | 652347142  | OOPT-GAA319.09-OGM1 |          0
 3062127901 | 436685646 | 652336447 |   7 |            7 | 31909002 | 652347142  | OOPT-GAA319.09-OGM1 |          0
 3062127901 | 436685646 | 652336447 |   7 |            7 | 31909003 | 652347142  | OOPT-GAA319.09-OGM1 |          0
 3062127902 | 436685647 | 652336447 |   7 |            7 | 31909002 | 652347142  | OOPT-GAA319.09-OGM2 |          0
 3062127902 | 436685647 | 652336447 |   7 |            7 | 31909003 | 652347142  | OOPT-GAA319.09-OGM2 |          0
 3062127903 | 436685647 | 652336447 |   7 |            7 | 31909002 | 652347142  | OOPT-GAA319.09-OGM2 |          0
 3062127903 | 436685647 | 652336447 |   7 |            7 | 31909003 | 652347142  | OOPT-GAA319.09-OGM2 |          0
 3062150003 | 437370839 | 673577430 |   7 |            7 | 31911002 | 673588125  | OOPT-GAA319.11-OGM1 |          0
 3062150003 | 437370839 | 673577430 |   7 |            7 | 31911003 | 673588125  | OOPT-GAA319.11-OGM1 |          0
 3062150004 | 437370839 | 673577430 |   7 |            7 | 31911002 | 673588125  | OOPT-GAA319.11-OGM1 |          0
 3062150004 | 437370839 | 673577430 |   7 |            7 | 31911003 | 673588125  | OOPT-GAA319.11-OGM1 |          0
 3062150005 | 437370840 | 673577430 |   7 |            7 | 31911002 | 673588125  | OOPT-GAA319.11-OGM2 |          0
 3062150005 | 437370840 | 673577430 |   7 |            7 | 31911003 | 673588125  | OOPT-GAA319.11-OGM2 |          0
 3062150006 | 437370840 | 673577430 |   7 |            7 | 31911002 | 673588125  | OOPT-GAA319.11-OGM2 |          0
 3062150006 | 437370840 | 673577430 |   7 |            7 | 31911003 | 673588125  | OOPT-GAA319.11-OGM2 |          0
 3062152886 | 437460212 | 676347993 |   7 |            7 | 31914001 | 676358688  | OOPT-GAA319.14-OGM1 |          0
 3062152886 | 437460212 | 676347993 |   7 |            7 | 31914002 | 676358688  | OOPT-GAA319.14-OGM1 |          0
 3062152886 | 437460212 | 676347993 |   7 |            7 | 31914003 | 676358688  | OOPT-GAA319.14-OGM1 |          0
 3062152887 | 437460212 | 676347993 |   7 |            7 | 31914001 | 676358688  | OOPT-GAA319.14-OGM1 |          0
 3062152887 | 437460212 | 676347993 |   7 |            7 | 31914002 | 676358688  | OOPT-GAA319.14-OGM1 |          0
 3062152887 | 437460212 | 676347993 |   7 |            7 | 31914003 | 676358688  | OOPT-GAA319.14-OGM1 |          0
 3062152888 | 437460213 | 676347993 |   7 |            7 | 31914001 | 676358688  | OOPT-GAA319.14-OGM2 |          0
 3062152888 | 437460213 | 676347993 |   7 |            7 | 31914002 | 676358688  | OOPT-GAA319.14-OGM2 |          0
 3062152888 | 437460213 | 676347993 |   7 |            7 | 31914003 | 676358688  | OOPT-GAA319.14-OGM2 |          0
 3062152889 | 437460213 | 676347993 |   7 |            7 | 31914001 | 676358688  | OOPT-GAA319.14-OGM2 |          0
 3062152889 | 437460213 | 676347993 |   7 |            7 | 31914002 | 676358688  | OOPT-GAA319.14-OGM2 |          0
 3062152889 | 437460213 | 676347993 |   7 |            7 | 31914003 | 676358688  | OOPT-GAA319.14-OGM2 |          0
 3062153847 | 437490003 | 677271514 |   7 |            7 | 31915002 | 677282209  | OOPT-GAA319.15-OGM1 |          0
 3062153847 | 437490003 | 677271514 |   7 |            7 | 31915003 | 677282209  | OOPT-GAA319.15-OGM1 |          0
 3062153848 | 437490003 | 677271514 |   7 |            7 | 31915002 | 677282209  | OOPT-GAA319.15-OGM1 |          0
 3062153848 | 437490003 | 677271514 |   7 |            7 | 31915003 | 677282209  | OOPT-GAA319.15-OGM1 |          0
 3062153849 | 437490004 | 677271514 |   7 |            7 | 31915002 | 677282209  | OOPT-GAA319.15-OGM2 |          0
 3062153849 | 437490004 | 677271514 |   7 |            7 | 31915003 | 677282209  | OOPT-GAA319.15-OGM2 |          0
 3062153850 | 437490004 | 677271514 |   7 |            7 | 31915002 | 677282209  | OOPT-GAA319.15-OGM2 |          0
 3062153850 | 437490004 | 677271514 |   7 |            7 | 31915003 | 677282209  | OOPT-GAA319.15-OGM2 |          0
 3062156730 | 437579376 | 680042077 |   7 |            7 | 31918002 | 680052772  | OOPT-GAA319.18-OGM1 |          0
 3062156730 | 437579376 | 680042077 |   7 |            7 | 31918003 | 680052772  | OOPT-GAA319.18-OGM1 |          0
 3062156731 | 437579376 | 680042077 |   7 |            7 | 31918002 | 680052772  | OOPT-GAA319.18-OGM1 |          0
 3062156731 | 437579376 | 680042077 |   7 |            7 | 31918003 | 680052772  | OOPT-GAA319.18-OGM1 |          0
 3062156732 | 437579377 | 680042077 |   7 |            7 | 31918002 | 680052772  | OOPT-GAA319.18-OGM2 |          0
 3062156732 | 437579377 | 680042077 |   7 |            7 | 31918003 | 680052772  | OOPT-GAA319.18-OGM2 |          0
 3062156733 | 437579377 | 680042077 |   7 |            7 | 31918002 | 680052772  | OOPT-GAA319.18-OGM2 |          0
 3062156733 | 437579377 | 680042077 |   7 |            7 | 31918003 | 680052772  | OOPT-GAA319.18-OGM2 |          0
 3062180755 | 438324151 | 703130102 |   7 |            7 | 31922002 | 703140797  | OOPT-GAA319.22-OGM1 |          0
 3062180755 | 438324151 | 703130102 |   7 |            7 | 31922003 | 703140797  | OOPT-GAA319.22-OGM1 |          0
 3062180755 | 438324151 | 703130103 |   7 |            7 | 31922002 | 703140797  | OOPT-GAA319.22-OGM2 |          0
 3062180755 | 438324151 | 703130103 |   7 |            7 | 31922003 | 703140797  | OOPT-GAA319.22-OGM2 |          0
 3062180756 | 438324152 | 703130104 |   7 |            7 | 31922002 | 703140798  | OOPT-GAA319.22-OGM1 |          0
 3062180756 | 438324152 | 703130104 |   7 |            7 | 31922003 | 703140798  | OOPT-GAA319.22-OGM1 |          0
 3062180756 | 438324152 | 703130105 |   7 |            7 | 31922002 | 703140798  | OOPT-GAA319.22-OGM2 |          0
 3062180756 | 438324152 | 703130105 |   7 |            7 | 31922003 | 703140798  | OOPT-GAA319.22-OGM2 |          0
(84 rows)

   item    |  source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
-----------+-----------+------------+-----+--------------+----------+------------+---------------------+------------
 991180816 | 661835420 | 3337012143 |  29 |   28.6206897 | 33401002 | 3337022838 | OOPT-GEX334.01-OGM1 |          0
 991180816 | 661835420 | 3337012143 |  29 |   28.6206897 | 33401003 | 3337022838 | OOPT-GEX334.01-OGM1 |          0
 991180817 | 661835420 | 3337012144 |  29 |   28.6206897 | 33401002 | 3337022838 | OOPT-GEX334.01-OGM1 |          0
 991180817 | 661835420 | 3337012144 |  29 |   28.6206897 | 33401003 | 3337022838 | OOPT-GEX334.01-OGM1 |          0
 991180818 | 661835421 | 3337012143 |  29 |   28.6206897 | 33401002 | 3337022838 | OOPT-GEX334.01-OGM2 |          0
 991180818 | 661835421 | 3337012143 |  29 |   28.6206897 | 33401003 | 3337022838 | OOPT-GEX334.01-OGM2 |          0
 991180819 | 661835421 | 3337012144 |  29 |   28.6206897 | 33401002 | 3337022838 | OOPT-GEX334.01-OGM2 |          0
 991180819 | 661835421 | 3337012144 |  29 |   28.6206897 | 33401003 | 3337022838 | OOPT-GEX334.01-OGM2 |          0
 991181777 | 661865211 | 3337935664 |  19 |   18.6206897 | 33402002 | 3337946359 | OOPT-GEX334.02-OGM1 |          0
 991181777 | 661865211 | 3337935664 |  19 |   18.6206897 | 33402003 | 3337946359 | OOPT-GEX334.02-OGM1 |          0
 991181778 | 661865211 | 3337935665 |  31 |   30.6896552 | 33402002 | 3337946359 | OOPT-GEX334.02-OGM1 |          0
 991181778 | 661865211 | 3337935665 |  31 |   30.6896552 | 33402003 | 3337946359 | OOPT-GEX334.02-OGM1 |          0
 991181779 | 661865212 | 3337935664 |  31 |   30.6896552 | 33402002 | 3337946359 | OOPT-GEX334.02-OGM2 |          0
 991181779 | 661865212 | 3337935664 |  31 |   30.6896552 | 33402003 | 3337946359 | OOPT-GEX334.02-OGM2 |          0
 991181780 | 661865212 | 3337935665 |  31 |   30.6896552 | 33402002 | 3337946359 | OOPT-GEX334.02-OGM2 |          0
 991181780 | 661865212 | 3337935665 |  31 |   30.6896552 | 33402003 | 3337946359 | OOPT-GEX334.02-OGM2 |          0
 991182738 | 661895002 | 3338859185 |  46 |   45.1724138 | 33403002 | 3338869880 | OOPT-GEX334.03-OGM1 |          0
 991182738 | 661895002 | 3338859185 |  46 |   45.1724138 | 33403003 | 3338869880 | OOPT-GEX334.03-OGM1 |          0
 991182739 | 661895002 | 3338859186 |  46 |   45.1724138 | 33403002 | 3338869880 | OOPT-GEX334.03-OGM1 |          0
 991182739 | 661895002 | 3338859186 |  46 |   45.1724138 | 33403003 | 3338869880 | OOPT-GEX334.03-OGM1 |          0
 991182740 | 661895003 | 3338859185 |   5 |     4.137931 | 33403002 | 3338869880 | OOPT-GEX334.03-OGM2 |          0
 991182740 | 661895003 | 3338859185 |   5 |     4.137931 | 33403003 | 3338869880 | OOPT-GEX334.03-OGM2 |          0
 991182741 | 661895003 | 3338859186 |  46 |   45.1724138 | 33403002 | 3338869880 | OOPT-GEX334.03-OGM2 |          0
 991182741 | 661895003 | 3338859186 |  46 |   45.1724138 | 33403003 | 3338869880 | OOPT-GEX334.03-OGM2 |          0
 991183699 | 661924793 | 3339782706 |  50 |   49.3103448 | 33404002 | 3339793401 | OOPT-GEX334.04-OGM1 |          0
 991183699 | 661924793 | 3339782706 |  50 |   49.3103448 | 33404003 | 3339793401 | OOPT-GEX334.04-OGM1 |          0
 991183701 | 661924794 | 3339782706 |  50 |   49.3103448 | 33404002 | 3339793401 | OOPT-GEX334.04-OGM2 |          0
 991183701 | 661924794 | 3339782706 |  50 |   49.3103448 | 33404003 | 3339793401 | OOPT-GEX334.04-OGM2 |          0
 991183702 | 661924794 | 3339782707 |  50 |   49.3103448 | 33404002 | 3339793401 | OOPT-GEX334.04-OGM2 |          0
 991183702 | 661924794 | 3339782707 |  50 |   49.3103448 | 33404003 | 3339793401 | OOPT-GEX334.04-OGM2 |          0
 991184660 | 661954584 | 3340706227 |  50 |   49.3103448 | 33405002 | 3340716922 | OOPT-GEX334.05-OGM1 |          0
 991184660 | 661954584 | 3340706227 |  50 |   49.3103448 | 33405003 | 3340716922 | OOPT-GEX334.05-OGM1 |          0
 991184661 | 661954584 | 3340706228 |  50 |   49.3103448 | 33405002 | 3340716922 | OOPT-GEX334.05-OGM1 |          0
 991184661 | 661954584 | 3340706228 |  50 |   49.3103448 | 33405003 | 3340716922 | OOPT-GEX334.05-OGM1 |          0
 991184662 | 661954585 | 3340706227 |  50 |   49.3103448 | 33405002 | 3340716922 | OOPT-GEX334.05-OGM2 |          0
 991184662 | 661954585 | 3340706227 |  50 |   49.3103448 | 33405003 | 3340716922 | OOPT-GEX334.05-OGM2 |          0
 991188504 | 662073748 | 3344400311 |  46 |   45.1724138 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM1 |          0
 991188504 | 662073748 | 3344400311 |  46 |   45.1724138 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM1 |          0
 991188505 | 662073748 | 3344400312 |  17 |   10.3448276 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM1 |          0
 991188505 | 662073748 | 3344400312 |  17 |   10.3448276 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM1 |          0
 991188506 | 662073749 | 3344400311 |   5 |     4.137931 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM2 |          0
 991188506 | 662073749 | 3344400311 |   5 |     4.137931 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM2 |          0
 991188507 | 662073749 | 3344400312 |  46 |   45.1724138 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM2 |          0
 991188507 | 662073749 | 3344400312 |  46 |   45.1724138 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM2 |          0
